"id","site","timestamp","year","place","dataset","exists","digital","public","online","free","machinereadable","bulk","openlicence","uptodate","url","format","licenseurl","dateavailable","officialtitle","publisher","reviewed","reviewResult","reviewComments","details","isCurrent","isOpen","submitter","reviewer","score"
"1c1c98a1-01aa-4f7b-845a-9d6bcaa50b74","us-city","2015-08-07T01:14:47","2015","hartford","parcels","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","http://gisdata.hartford.gov/datasets?q=parcels&sort_by=name&sort_order=asc","SPREADSHEET, KML, SHAPEFILE, API-GeoJSON, API-GeoService","http://creativecommons.org/licenses/by/3.0/",,"Parcels - Citywide parcelbase","City of Hartford - bflodine@hartford.gov","Yes","Yes",,"This data is being provided in our ArcGIS Online Open Data site and it is directly linked to our enterprise SDE database so as changes are made a they are immediately available to the user.","Yes","Yes","Brett Flodine","Brett Flodine","100"
"1a2dc68d-a964-4cc5-8272-e3235a6a2ec5","us-city","2015-08-07T01:07:08","2015","hartford","transit","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","http://gisdata.hartford.gov/datasets?q=ct+transit&sort_by=name&sort_order=asc","SPREADSHEET, KML, SHAPEFILE, API-GeoJSON, API-GeoService","http://creativecommons.org/licenses/by/3.0/",,"Bus Stops, Routes, and live bus locations","City of Hartford is publishing data (bflodine@hartford.gov) provided to the City by CT Transit","Yes","Yes",,,"Yes","Yes","Brett Flodine","Brett Flodine","100"
"2f98d867-b141-4581-b2d7-a961d0a23c04","us-city","2015-08-06T20:40:45","2015","seattle","code-enforcement","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.seattle.gov/Community/Code-Violation-Cases/dk8m-pdjf","HTML","http://creativecommons.org/publicdomain/zero/1.0/legalcode",,,"Seattle Department of Planning and Development","Yes","Yes",,,"Yes","Yes","Nate Eckstine","Nate Eckstine","100"
"bee9bc9d-f812-4d20-93cb-a874fe39cdd4","us-city","2015-08-06T20:32:43","2015","seattle","parcels","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.seattle.gov/dataset/Capacity-For-All-Parcel-2015/n2mk-9di2","csv","https://data.seattle.gov/data-policy",,"Parcel Data for City of Seattle","City of Seattle - Dept of Planning and Development","Yes","Yes",,"Parcel Data by address. Includes Zoning, Sq FT, Property Name, Land use, average prices, landmark status","Yes","Yes","Nate Eckstine","Nate Eckstine","100"
"9e5c6888-a014-4b90-9fa9-f34f192872d8","us-city","2015-08-05T18:32:00","2015","stcloud","assessment","Yes","Yes","Yes","Yes","No","Yes","Yes",,"Yes","http://ira.property-appraiser.org/PropertySearch/",".dwg, .dwf, zipped shapefile",,,"Digital Parcel Data","Osceola County Property Appriaser","Yes","Yes",,"Assessed property values are available through the appraiser's website one query at a time. There is a web search (ArcGIS Online) too. The database can be queried by ranges of (1) sale price, (2) sale date, (3) year built, (4) building value, (5) heated sq. ft, (6) actual sq. ft, (7) bedrooms, (8) land value, and (9) acreage. Query results can be exported to TXT, CSV, and XLS.","Yes","No","Valerie Anderson","Valerie Anderson","55"
"1a31b4a9-2c4f-4d3a-bf54-3ec9005fad82","us-city","2015-08-05T18:10:26","2015","stcloud","parcels","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","ftp://sdrftp03.dor.state.fl.us/Map%20Data/00_2015/Osceola_pin.zip","zipped shapefile",,,"Osceola_pin.zip","Florida Department of Revenue","Yes","Yes",,"The Department of Revenue (DOR) compiles each county's parcel data. Parcel numbers are the only tabular data associated with the parcel shapes. This data is send to the DOR April 1 of each year and is usually up on the ftp site in less than a month.","Yes","No","Valerie Anderson","Valerie Anderson","70"
"dd606014-9e8e-4263-b295-b0ef35bc5cbd","us-city","2015-08-05T17:56:48","2015","stcloud","zoning","Yes","Yes","Yes","Yes","Yes","No","Yes",,"Yes","http://www.stcloud.org/DocumentCenter/View/9474",,,,,"Planning & Zoning","Yes","Yes",,"A zoning map in PDF format is publicly available through the City of St. Cloud website. A shapefile or database of the zoning data is not publicly available, but may be available for $10 or more on a CD from the GIS / CAD Department via a mail-in [form][1].


  [1]: http://www.stcloud.org/DocumentCenter/Home/View/526","Yes","No","Valerie Anderson","Valerie Anderson","55"
"45d1bdd2-b916-4a81-aed7-eca96f7d81fa","us-city","2015-08-05T13:46:33","2015","kansascitymo","budget","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","http://budget.kcmo.gov/#/","CSV","https://data.kcmo.org/terms",,"Open Budget is an interactive visualization tool built off of Open Data. Line Item budget data can be downloaded via a link in the tool.","City of Kansas City - Office of Performance Management","Yes","Yes",,,"Yes","Yes","Eric Roche","Eric Roche","100"
"805cfd57-0fd0-4267-9500-0b68f7985522","us-city","2015-03-06T19:50:30","2015","kansascitymo","business-listings","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.kcmo.org/Business/Business-License-Holders/pnm4-68wg","CSV, Excel, JSON, PDF, RDF, RSS, XLS, XLSX, XML","https://data.kcmo.org/terms",,,"City of Kansas City, Finance Department, Revenue Division","Yes","Yes","Verified that the data is now available on line per the request.",,"Yes","Yes","anonymous","Paul Barham","100"
"0a7b008c-a663-4035-be84-093ce46f304d","us-city","2015-08-05T06:45:32","2015","kansascitymo","code-enforcement","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.kcmo.org/Housing/Property-Violations/nhtf-e75a","CSV, JSON, PDF, RDF, RSS, XLS, XLSX, XML","https://data.kcmo.org/terms",,"Property Violations","City of Kansas City Neighborhoods and Housing","Yes","Yes","Corrected entry.","Property Violations was added to the KCMO data portal late July 2015.","Yes","Yes","Paul Barham","Paul Barham","100"
"fc7ec776-f1e1-4159-ba83-9f0d7e0c195b","us-city","2015-08-04T19:37:41","2015","chicago","contracts","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.cityofchicago.org/Administration-Finance/Contracts/rsxa-ify5","CSV","http://www.cityofchicago.org/city/en/narr/foia/data_disclaimer.html",,"Contracts Contracts and modifications awarded by the City of Chicago since 1993.","City of Chicago","No","No",,,"Yes","Yes","Christopher Whitaker",,"100"
"cc5c5e3d-975b-41cc-87b1-86a760469f29","us-city","2015-01-27T01:10:16","2015","miami","zoning","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","http://gis.mdc.opendata.arcgis.com/","DWG, XML","http://www.miamidade.gov/info/disclaimer.asp",,,"Miami Dade County","Yes","Yes","Updated for 2015","To find zoning data, click on ""Zoning"" at the bottom of the accordion menu. Zoning is offered in the following formats: Zone boundaries and municipal zones.

Structure of data is relatively difficult to use due to difficulties finding the appropriate data to use, relative roughness of documentation (including lack of examples) and general difficulty using shape files. ","Yes","No","Cristina Solana","Ernie Hsiung","70"
"de245d09-202f-4c8d-ac68-781661e3e2f2","us-city","2015-08-04T02:43:45","2015","bangor","web-analytics","No","No","No","No","No","No","No",,"No",,,,,,,"No","No",,,"Yes","No","Colin Powell",,"0"
"d57e08cf-14db-45b9-bf62-6eb6ec6b7ed5","us-city","2015-08-03T18:15:19","2015","burbankca","deeds","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.lacounty.gov/Parcel-/Assessor-Parcels-Data/kbm6-eaaf","CSV, JSON, PDF, RDF, RSS, XLS, XLSX, XML","https://data.lacounty.gov/Parcel-/Assessor-Parcels-Data/kbm6-eaaf/about",,,,"No","No",,,"Yes","Yes","Andrew Frantela",,"100"
"60a999f2-b6ed-42a4-a41b-c53c4979d01d","us-city","2015-04-13T18:59:04","2015","philly","assessment","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://www.opendataphilly.org/dataset/opa-property-assessments","CSV, API",,,,"Office of Property Assessment","Yes","Yes","Verified available data matches submission.",,"Yes","No","Stacey Mosley","Ben Novack","70"
"90b3f3bf-38d6-4f44-82c2-7400e945006b","us-city","2015-07-31T21:21:31","2015","longbeachca","assessment","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.lacounty.gov/Parcel-/Assessor-Parcels-Data/kbm6-eaaf","CSV, CSV for Excel, JSON, PDF, RDF, RSS, XLS, XLSX, XML","https://data.lacounty.gov/Parcel-/Assessor-Parcels-Data/kbm6-eaaf/about",,"Assessor Parcels Data - 2014: Valuation and property description for parcels on the Assessor's annual secured assessment roll for 2014","LA County Assessor's Office","Yes","Yes",,,"Yes","Yes","Brett Shears",,"100"
"af8dbeca-29d3-4ab6-bdfb-d1a8a2071621","us-city","2015-07-31T21:12:32","2015","longbeachca","deeds","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.lacounty.gov/Parcel-/Assessor-Parcels-Data/kbm6-eaaf","CSV, JSON, PDF, RDF, RSS, XLS, XLSX, XML","https://data.lacounty.gov/Parcel-/Assessor-Parcels-Data/kbm6-eaaf/about",,"Assessor Parcels Data - 2014: Valuation and property description for parcels on the Assessor's annual secured assessment roll for 2014","LA County","Yes","Yes",,"The data is uploaded on a yearly basis, but since the Assessor typically only adjusts assessments annually, that is still a timely basis.","Yes","Yes","Brett Shears",,"100"
"fa55b152-4211-4093-9264-2eb69e6973f2","us-city","2015-07-31T17:14:14","2015","boulder","food-safety","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","http://www.bouldercounty.org/family/disease/pages/restaurantinspect.aspx",,,,,"Boulder County Public Health","Yes","Yes",,,"Yes","No","Susan Christophersen",,"45"
"c4f1af9c-f6c1-4e10-8776-ce2189e0c2f5","us-city","2015-07-31T17:12:01","2015","boulder","assessment","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","http://www.bouldercounty.org/dept/assessor/pages/propertydatadownload.aspx","csv",,,,"Boulder County","Yes","Yes",,,"Yes","No","Susan Christophersen",,"70"
"14c8e027-d16a-4071-96d0-de64c729d5e9","us-city","2015-07-22T07:59:06","2015","portlandor","campaign-finance","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","https://secure.sos.state.or.us/orestar/gotoPublicTransactionSearch.do","Some Excel, and some HTML",,,,"Secretary of State of Oregon","Yes","Yes",,"To get complete information, data must be scraped from HTML. The dump functionality does not give more than 5000 records at once. Many of the excel downloads do not give as complete of data sets as one would expect. In my experience, your best bet is to download transaction data by date range then work backward to find information about the associated committees. ","Yes","No","anonymous","anonymous","45"
"5b7c0fc0-d447-4530-9afc-f27a2e2f39c1","us-city","2015-07-22T07:59:06","2015","portlandor","code-enforcement","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure",,"Unsure","https://www.portlandoregon.gov/bds/34170","HTML","https://www.portlandoregon.gov/bds/34170","Within a week after it becomes available",,"Portland Oregon Government","Yes","Yes",,"Available documentation seems to pertain mainly to reporting process rather than data about reports filed. ","Yes","No","anonymous","anonymous","0"
"2910fcc8-09f0-4b25-8e8c-c574e52721ec","us-city","2015-07-22T07:59:06","2015","portlandor","crime-stats","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","http://www.civicapps.org/datasets/crime-incidents","CSV",,"3/5/2010",,"City of Portland / Police","Yes","Yes",,"Metadata available here: http://www.portlandmaps.com/metadata/index.cfm?&action=DisplayLayer&LayerID=53685


There's also a large downloadable file of 1996-2007 data available in tabular delimited format here: http://www.portlandoregon.gov/police/46024","Yes","No","anonymous","anonymous","70"
"3a0cfddf-4500-451d-b3f3-09b31170b15d","us-city","2015-07-22T07:59:06","2015","portlandor","food-safety","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","http://civicapps.org/datasets/restaurant-inspections","json","http://civicapps.org/about/data-policy","9/28/2012",,"City of Portland / Technology","Yes","Yes",,"Mainly wanted to change the data location to the metadata page so I don't have to try to navigate back to it from civic apps itself if I want to know more.

Also think it's worth adding API documentation: http://api.civicapps.org/ ","Yes","No","anonymous","anonymous","70"
"65c4c028-b722-4d86-99f3-71916e9ffcc8","us-city","2015-05-27T01:06:45","2015","albuquerque","public-buildings","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","http://www.cabq.gov/gis/geographic-information-systems-data","shapefiles, kml",,,,"City of Albuquerque, Planning Department, AGIS.","Yes","Yes",,"Updates: Irregular. Posted to web twice a month","Yes","No","anonymous","anonymous","70"
"f97b1711-a81f-4ce5-955f-442f841e686d","us-city","2015-05-27T00:56:05","2015","albuquerque","spending","Yes","Yes","Yes","Yes","Yes","Yes","Unsure",,"Yes","http://www.cabq.gov/abq-view/where-do-my-taxes-go/current-city-budget","HTML","http://mesa.cabq.gov/policy.nsf/WebApprovedX/6EC2221BBD8F53DA87257427005F94BB",,,"Budget Office","Yes","Yes",,"Is a set of graphs that shows how the money is spent and compared to the budget goals and such.","Yes","Yes","anonymous","anonymous","90"
"c496db24-c996-443c-8716-734065d1edf5","us-city","2015-05-26T01:03:28","2015","albuquerque","code-enforcement","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure",,"Unsure","http://www.cabq.gov/planning/our-department/code-enforcement","PDF","http://www.cabq.gov/about/legal",,,"Planning Department ","Yes","Yes",,"There is a Code Enforcement Department page, but no clear dataset on the page - http://www.cabq.gov/planning/our-department/code-enforcement","Yes","No","Melo King","Code4ABQ Brigade","0"
"939be2f5-ecd7-469f-87b0-d53a0187066f","us-city","2015-05-26T00:52:12","2015","albuquerque","contracts","Yes","Yes","Yes","Yes","Yes","No","No",,"Unsure","http://www.cabq.gov/dfa/purchasing/contracts-of-interest/",,,,,,"Yes","Yes",,"Procurement contracts are available as cognos report, can ""click button"" to export to Excel.

Seems to be creating report ""on the spot,"" making most recent data available.","Yes","No","Melo King","Code4ABQ Brigade","35"
"bc1d322c-d32b-4e2c-85d5-465a13fed399","us-city","2015-05-26T00:47:49","2015","albuquerque","service-requests","Yes","Yes","Yes","Yes","Yes","No","No",,"Unsure","https://www.cabq.gov/311/abq311",,,,,,"Yes","Yes",,"List and data of most requested 311


EDIT: None of the info I found was accessible in machine-readable format, but rather as links to other pages on the city site or info listed in HTML on the site.  

","Yes","No","Zach Grant","Code4ABQ Brigade","35"
"20ef751d-8472-40dc-9e48-e944210f9bc5","us-city","2015-05-26T00:10:06","2015","albuquerque","lobbyist","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","http://www.cabq.gov/clerk/registered-lobbyists",,,,,"Office Of The Clerk","Yes","Yes",,"This is a list of registered lobbyist, it also provides a link of the the Lobbyist Act. In this list there is a PDF file for each registered lobbyist, this file is the form is the registration statement. ","Yes","No","Melo King","Code4ABQ Brigade","45"
"8f632cbe-5cd0-48fc-899e-b72ac426ec5e","us-city","2015-05-26T00:02:27","2015","albuquerque","transit","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","http://data.cabq.gov/transit/","KML, KMZ","http://www.cabq.gov/about/legal",,,"Transit Department","Yes","Yes",,"The most valuable data sets are Transit Route & Stops and Transit Realtime. Both are in machine readable formats (KMZ and KML, respectively).  The realtime data is updated every 15 seconds, and the routes and stops are updated twice a month as needed.

It's unclear if the Google Transit FS data is well-maintained. It's meta-data hasn't been updated since 2012, but the data itself was updated in January. 

The Transit Maps data set isn't particularly useful. It's just PDFs of route maps.

There is also a dataset regarding the RailRunner, at http://data.cabq.gov/transit/RioMetro/. The metadata says it is beta-only and shouldn't be used, and it isn't listed on the ABQ-Data page.","Yes","Yes","anonymous","Code4ABQ Brigade","100"
"d2046d65-03ec-4010-98e9-0b32c390794b","us-city","2015-05-25T23:28:18","2015","albuquerque","budget","Yes","Yes","Yes","Yes","Yes","No","No",,"Unsure","http://documents.cabq.gov/budget/fy-15-approved-budget.pdf",,,,,"Office Of The Major ","Yes","Yes",,"This document explains from the basics of how the money was raised by the to detail of how the money is planned to be spent. This is the approved by the the City Council. On the City of Albuquerque link http://www.cabq.gov/dfa/budget/annual-budget) there is the proposed, by the major, budget for next year though is unofficial. This also includes the budget for every project/department individually.","Yes","No","Melo King","Code4ABQ Brigade","35"
"156eb340-c8a0-4051-a542-641334c87fd4","us-city","2015-05-16T02:30:00","2015","jerseycity","public-buildings","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","http://taxes.cityofjerseycity.com/?currentOwnersNameFilter=CITY%20OF%20JERSEY%20CITY",,,,,"City of Jersey City","Yes","Yes",,"The data source can be queried.  It is updated in a timely manner, but cannot not be downloaded programmatically, and is on multiple pages.","Yes","No","Alex Reynolds","Alex Reynolds","45"
"a46feb83-1fae-4b94-87f9-f3ccf5cf05f6","us-city","2015-05-16T02:28:55","2015","jerseycity","campaign-finance","Yes","Yes","Yes","Yes","Yes","Yes","No",,"No","http://www.elec.state.nj.us/publicinformation/contrib_quickdownload.htm","Excel",,,,"Election Law Enforcement Commission of the State of New Jersey","Yes","Yes",,"Appears to be several years behind, but has all campaign contributions in the state of New Jersey in text and xls formats.","Yes","No","Alex Reynolds","Alex Reynolds","50"
"d5bec38b-55e9-40a9-97a3-3f4f9be0a2d1","us-city","2015-05-14T02:50:12","2015","jerseycity","deeds","Yes","No","Yes","No","No","No","No",,"Yes",,,,,,"Office of the Hudson County Register","Yes","Yes",,"Although property assessment data for Jersey City is available online, the deeds themselves are not yet online for the public. Not even PDF.

The current process involves a trip to Office of the Hudson County Register. Any photocopies are 7 cents.

http://www.hudsoncountynj.org/record-room/","Yes","No","Yi Wang","Yi Wang","20"
"89ba4e75-d81f-4496-9a5c-7691224be929","us-city","2015-05-14T01:20:14","2015","jerseycity","service-requests","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","http://jerseycitynj.gov/data.aspx?id=14832","Excel",,,,"Jersey City Police Department","Yes","Yes",,"Within Jersey City Data Portal, there is a section called ""Operational Data"". The raw data of all the non-emergency calls and emergency calls are recorded in the Jersey City Police Department Annual Dashboard File It is updated monthly.

The community powered data clean up efforts can be found here: https://data.openjerseycity.org/dataset?organization=jcpd","Yes","No","Yi Wang","Yi Wang","70"
"f7ea9a80-5692-48a3-a132-3d17f6a7d4b4","us-city","2015-05-13T01:22:24","2015","jerseycity","budget","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","http://www.cityofjerseycity.com/officialdocuments/",,,,,"Department of Business Administration, City of Jersey City","Yes","Yes",,"The officially provided documents are all in PDF.
There is a community project housed at CodeForJC with spreadsheets at https://data.openjerseycity.org/organization/department-of-business-administration?tags=budget","Yes","No","Yi Wang","Yi Wang","45"
"e22cd554-07d5-49e6-a784-b6f98fd432e5","us-city","2015-05-12T19:55:06","2015","jerseycity","construction-permits","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","https://www.sdlportal.com/towns/nj/hudson/jerseycity",,,,,"City of Jersey City","Yes","Yes",,"This data set is provided thru a third party vendor platform (SDL Inc).
It seems that it integrated with the MOD-IV system as the base data.
It seems that it's not possible to download data in bulk.","Yes","No","Yi Wang","Yi Wang","45"
"705f4664-9558-4eee-9ce2-460ba81699b4","us-city","2015-05-12T15:39:02","2015","jerseycity","crime-stats","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","http://www.njjcpd.org/node/5",,,,,"Jersey City Police Department","Yes","Yes",,"JCPD COMPSTAT system does not provide incident-specific data.
It however does provide some granular level aggregate statistics.
The format is unfortunately PDF.
Numerous Code for Jersey City members are able to get more granular data by filing OPRA/FOIA requests.","Yes","No","Yi Wang","Anna Lukasiak","45"
"723ca305-1533-4f2c-98ee-d54acb23395b","us-city","2015-05-12T15:37:29","2015","jerseycity","zoning","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","http://jerseycitynj.gov/data.aspx?id=14834",,,,,"Jersey City City Planing Division","Yes","Yes",,"PDF Only","Yes","No","Yi Wang","Yi Wang","45"
"2614fc25-8b71-4aea-a91c-2a675c0c37e5","us-city","2015-05-12T15:04:51","2015","jerseycity","assessment","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","http://tax1.co.monmouth.nj.us/cgi-bin/prc6.cgi?&ms_user=monm&passwd=data&srch_type=0&adv=0&out_type=0&district=0906","CSV, HTML",,,,"Division of  Taxation","Yes","Yes",,"Mod-IV system works for any NJ municipalities or counties.

Manual: http://www.state.nj.us/treasury/taxation/pdf/lpt/modIVmanual.pdf
Field definition: http://www.state.nj.us/treasury/taxation/lpt/MODIV-Counties/2014/MODIVLayout2014.pdf","Yes","No","Yi Wang","Yi Wang","70"
"736dd94a-6d67-4739-a23d-e27e29e3e071","us-city","2015-05-11T22:10:34","2015","albuquerque","deeds","No","No","No","No","No","No","No",,"No",,,,,,,"Yes","Yes",,,"Yes","No","Perezenny L","Perezenny L","0"
"6279322e-d97f-42ee-b3cc-7bdb33a3229a","us-city","2015-05-08T16:43:28","2015","albuquerque","asset-disclosure","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure",,"Unsure","http://www.cabq.gov/council/find-your-councilor/district-1/about-the-councilor-district-1","HTML","http://www.cabq.gov/about/legal",,,"Individually per group ","Yes","Yes",,"There is not a list of all of the officials, you must look all of them individually. Also it does not show much of the financial assets but just their bio and such information.","Yes","No","Perezenny L","Code4ABQ Brigade","0"
"29f1520e-ccc2-4297-90b1-efa5bf19974a","us-city","2015-04-29T15:35:53","2015","asheville","web-analytics","Yes","Yes","Yes","No","Yes","No","Unsure",,"Yes",,,,,,,"Yes","Yes",,"A limited web analytics report has been provided quickly via Public Records Request, and I believe are circulated internally. ","Yes","No","Patrick Conant","Patrick Conant","40"
"aea15a8f-6dae-48f2-8ddf-4b0fb48e8bde","us-city","2015-04-23T08:49:45","2015","albuquerque","campaign-finance","Yes","Yes","Yes","Yes","Yes","Yes","No",,"No","http://www.cabq.gov/clerk/campaign-reporting","HTML, XML",,,,,"Yes","Yes",,"The online interface is very slow and difficult to navigate, and the information it presents is difficult to interpret. The data is also incomplete and out of date, with very little data available after 2011.

The Sunlight Foundation wrote [a 2013 blog post][1] evaluating ABQ's reporting on campaign finance.


  [1]: https://sunlightfoundation.com/blog/2013/11/06/evaluating-municipal-campaign-finance-data-albuquerque/","Yes","No","Brad Weikel","Brad Weikel","50"
"ce6b2e53-d49a-4242-a53f-f7c75d8c59fd","us-city","2015-04-21T19:13:47","2015","calabasas","budget","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://Calabasasca.opengov.com/transparency","CSV",,,,,"Yes","Yes",,,"Yes","No","Andrew Frantela","Andrew Frantela","70"
"01b65abd-90b2-4448-a818-66445c0cdfc9","us-city","2015-04-21T18:29:49","2015","elsegundo","budget","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://elsegundoca.opengov.com/transparency","CSV",,,,,"Yes","Yes",,,"Yes","No","Andrew Frantela","Andrew Frantela","70"
"656590f8-2088-487c-ab64-b79b9a546493","us-city","2015-04-21T18:03:37","2015","westcovina","budget","Yes","Yes","Yes","Yes","Yes","No","Unsure",,"Yes","https://westcovinaca.opengov.com/transparency",,,,,,"Yes","Yes",,,"Yes","No","Andrew Frantela","Andrew Frantela","45"
"9be36331-ac8b-478e-aa05-4374d6e22e85","us-city","2015-04-21T17:43:11","2015","glendaleca","spending","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","http://budget.glendaleca.gov",,,,,"Finance Department","Yes","Yes",,,"Yes","No","Andrew Frantela","Andrew Frantela","45"
"dc8633eb-0a21-477b-a2da-0055ab1e3962","us-city","2015-04-21T17:36:18","2015","glendaleca","construction-permits","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://performance.glendaleca.gov/dataset/CDD-BSPermits-01012014-02282015/7kf7-psai","CSV, JSON, PDF, RDF, RSS, XLS, XLSX, XML","https://performance.glendaleca.gov/dataset/CDD-BSPermits-01012014-02282015/7kf7-psai#About",,,"Community Development Department","Yes","Yes",,,"Yes","Yes","Andrew Frantela","Andrew Frantela","100"
"6f690134-e879-4dc1-a514-25d7ec81ddad","us-city","2015-04-21T17:34:34","2015","glendaleca","business-listings","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://performance.glendaleca.gov/dataset/CDD-BSBRC-01012014-02282015/kv7d-3utv","CSV, JSON, PDF, RDF, RSS, XLS, XLSX, XML","https://performance.glendaleca.gov/dataset/CDD-BSBRC-01012014-02282015/kv7d-3utv/about",,,"Community Development Department","Yes","Yes",,,"Yes","Yes","Andrew Frantela","Andrew Frantela","100"
"992f3030-bc67-4768-988a-7ed7517b0671","us-city","2015-04-21T17:32:14","2015","glendaleca","budget","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","http://budget.glendaleca.gov/#/",,,,,"Finance Department","Yes","Yes",,"Visual, user-friendly budget portal that allows viewer to start at the broadest level of the operating budget and move through each category down to the most specific allocations of the budget. ","Yes","No","Andrew Frantela","Andrew Frantela","45"
"288ebcc7-00c8-40ab-b4a8-22a5e5386e6e","us-city","2014-02-22T16:42:10","2014","atlanta","service-requests","No","No","No","No","No","No","No",,"No",,,,,,,"Yes","Yes",,"Two of us searched for over an hour and didn't find anything that we felt qualified.

Closest matches were very high level police summaries of parking enforcement, which we felt were too vague to be useful in the spirit of this category.","Yes","No","Sam Schenkman-Moore","Sam Schenkman-Moore","0"
"006806f2-dc03-46da-b7f0-4415de402955","us-city","2014-03-25T14:26:16","2014","boston","budget","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","http://www.cityofboston.gov/budget/default.asp","PDF","http://www.cityofboston.gov/doit/databoston/data_disclaimer.asp",,,,"Yes","Yes",,,"Yes","No","anonymous","anonymous","75"
"cecbafae-be3b-42f0-9745-19be9c30c4cb","us-city","2014-03-25T14:02:54","2014","boston","assessment","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","http://www.cityofboston.gov/assessing/","HTML",,,,,"Yes","Yes",,,"Yes","No","anonymous","anonymous","45"
"dcabe7ab-3be8-49b5-b277-56eb16ccda76","us-city","2015-04-18T02:58:34","2015","boston","parcels","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","http://bostonopendata.boston.opendata.arcgis.com/datasets/4597db05303642c7a7bd02d3062de45d_0","shapefiles",,,,"City of Boston/Department of Innovation and Technology/GIS","Yes","Yes",,,"Yes","No","anonymous","anonymous","70"
"f226bc73-7248-4dd8-a36f-6a8f764c0f3b","us-city","2015-04-13T18:53:12","2015","philly","business-listings","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://www.opendataphilly.org/dataset/licenses-and-inspections-api","API","https://www.opendataphilly.org/dataset/licenses-and-inspections-api",,,"Licenses and Inspections - 215-686-2400","Yes","Yes",,,"Yes","Yes","Stacey Mosley","Stacey Mosley","100"
"aa1c7519-1fa6-4a6f-844d-bbbab7d33c8e","us-city","2015-04-10T16:59:44","2015","philly","service-requests","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","http://phlapi.com/open311.html","API","http://phlapi.com/license.html",,,"PHL API","Yes","Yes",,,"Yes","Yes","anonymous","anonymous","100"
"b754fb73-e888-41a3-ae18-8a852f258509","us-city","2015-04-10T16:38:41","2015","philly","food-safety","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","http://www.phila.gov/health/foodprotection/FoodSafetyReports.html",,,,,"City of Philadelphia - Public Health","Yes","Yes",,"The data is available to be searched on the Public Health page. There are plans to make it available and openly licensed in the future. ","Yes","No","anonymous","anonymous","45"
"77d9ed7a-784e-492a-9c91-3535a2d66871","us-city","2015-04-07T01:09:17","2015","providence","deeds","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","https://i2f.uslandrecords.com/RI/Providence/D/Default.aspx",,,,,"Providence Recorder of Deeds","Yes","Yes",,"Data from 2004 - present
Link appears to be third party, but is linked directly from the Providence Recorder of Deeds page (https://www.providenceri.com/deeds)","Yes","No","anonymous","Ryan Kelly","45"
